item_id	source_path	research_path	repo_id	category	lines	bytes	strategy	work_id	chunk_count	status
file_sources_os_bsd_freebsd_src_sbin_devfs_devfs_rules_8c06caaf9a8e	sources/os/bsd/freebsd-src/sbin/devfs/devfs.rules	Docs/researches/sources/os/bsd/freebsd-src/sbin/devfs/devfs.rules_research.md	freebsd-src	os-vfs	93	2546	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_devfs_extern_h_b473844502cc	sources/os/bsd/freebsd-src/sbin/devfs/extern.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/devfs/extern.h_research.md	freebsd-src	os-vfs	57	1956	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_devfs_rule_c_390cf2cf7d9e	sources/os/bsd/freebsd-src/sbin/devfs/rule.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/devfs/rule.c_research.md	freebsd-src	os-vfs	461	10957	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_devmatch_Makefile_e02f76a9bcbc	sources/os/bsd/freebsd-src/sbin/devmatch/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/devmatch/Makefile_research.md	freebsd-src	os-vfs	7	90	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_devmatch_devmatch_c_35db3191ea5e	sources/os/bsd/freebsd-src/sbin/devmatch/devmatch.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/devmatch/devmatch.c_research.md	freebsd-src	os-vfs	659	15947	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_Makefile_f0a640b72dde	sources/os/bsd/freebsd-src/sbin/dhclient/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/Makefile_research.md	freebsd-src	os-vfs	60	2325	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_alloc_c_d201c3c4e2a2	sources/os/bsd/freebsd-src/sbin/dhclient/alloc.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/alloc.c_research.md	freebsd-src	os-vfs	79	2823	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_bpf_c_e7ee4d3f8cfd	sources/os/bsd/freebsd-src/sbin/dhclient/bpf.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/bpf.c_research.md	freebsd-src	os-vfs	517	15520	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_clparse_c_6d8bcab07e2b	sources/os/bsd/freebsd-src/sbin/dhclient/clparse.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/clparse.c_research.md	freebsd-src	os-vfs	961	24432	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_conflex_c_d730153da9e4	sources/os/bsd/freebsd-src/sbin/dhclient/conflex.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/conflex.c_research.md	freebsd-src	os-vfs	536	12314	grouped	group_363_freebsd_src_sources_os_bsd_freebsd_src_sbin_camcontrol_progress_h_so_66a9a14e0f49	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_ced3354d08e7	sources/os/bsd/freebsd-src/sbin/dhclient/convert.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/convert.c_research.md	freebsd-src	os-vfs	117	3176	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhclient_script_b5d05d711175	sources/os/bsd/freebsd-src/sbin/dhclient/dhclient-script	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhclient-script_research.md	freebsd-src	os-vfs	409	9874	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhclient_c_817395bdbf0f	sources/os/bsd/freebsd-src/sbin/dhclient/dhclient.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhclient.c_research.md	freebsd-src	os-vfs	2929	82052	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhclient_conf_90160391e8a3	sources/os/bsd/freebsd-src/sbin/dhclient/dhclient.conf	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhclient.conf_research.md	freebsd-src	os-vfs	7	193	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhcp_h_79fe787c42a8	sources/os/bsd/freebsd-src/sbin/dhclient/dhcp.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhcp.h_research.md	freebsd-src	os-vfs	189	6804	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhcpd_h_29160d491b58	sources/os/bsd/freebsd-src/sbin/dhclient/dhcpd.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhcpd.h_research.md	freebsd-src	os-vfs	452	13417	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dhctoken_h_1a56268cc639	sources/os/bsd/freebsd-src/sbin/dhclient/dhctoken.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dhctoken.h_research.md	freebsd-src	os-vfs	140	4302	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_dispatch_c_50b26b6a0c03	sources/os/bsd/freebsd-src/sbin/dhclient/dispatch.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/dispatch.c_research.md	freebsd-src	os-vfs	583	14292	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_errwarn_c_0069b8d5dc51	sources/os/bsd/freebsd-src/sbin/dhclient/errwarn.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/errwarn.c_research.md	freebsd-src	os-vfs	239	5649	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_hash_c_6886cdb5128d	sources/os/bsd/freebsd-src/sbin/dhclient/hash.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/hash.c_research.md	freebsd-src	os-vfs	122	3643	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_inet_c_933ac7091ad9	sources/os/bsd/freebsd-src/sbin/dhclient/inet.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/inet.c_research.md	freebsd-src	os-vfs	121	3585	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_options_c_b8059daec38f	sources/os/bsd/freebsd-src/sbin/dhclient/options.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/options.c_research.md	freebsd-src	os-vfs	900	23916	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_packet_c_1964e0a2b371	sources/os/bsd/freebsd-src/sbin/dhclient/packet.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/packet.c_research.md	freebsd-src	os-vfs	266	8252	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_parse_c_130d89439afd	sources/os/bsd/freebsd-src/sbin/dhclient/parse.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/parse.c_research.md	freebsd-src	os-vfs	570	13426	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_privsep_c_e36cc8163a61	sources/os/bsd/freebsd-src/sbin/dhclient/privsep.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/privsep.c_research.md	freebsd-src	os-vfs	248	6493	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_privsep_h_b8db15dcbb93	sources/os/bsd/freebsd-src/sbin/dhclient/privsep.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/privsep.h_research.md	freebsd-src	os-vfs	44	1238	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tables_c_a57438b71b65	sources/os/bsd/freebsd-src/sbin/dhclient/tables.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tables.c_research.md	freebsd-src	os-vfs	449	18720	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tests_Makefile_1d35199001f2	sources/os/bsd/freebsd-src/sbin/dhclient/tests/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tests/Makefile_research.md	freebsd-src	os-vfs	17	429	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tests_fake_c_20801cbebcf7	sources/os/bsd/freebsd-src/sbin/dhclient/tests/fake.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tests/fake.c_research.md	freebsd-src	os-vfs	77	968	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tests_option_domain_search_c_6d044ee63274	sources/os/bsd/freebsd-src/sbin/dhclient/tests/option-domain-search.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tests/option-domain-search.c_research.md	freebsd-src	os-vfs	374	6347	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tests_pcp_sh_663d85e1b80b	sources/os/bsd/freebsd-src/sbin/dhclient/tests/pcp.sh	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tests/pcp.sh_research.md	freebsd-src	os-vfs	196	5215	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tree_c_0284dfc17046	sources/os/bsd/freebsd-src/sbin/dhclient/tree.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tree.c_research.md	freebsd-src	os-vfs	57	2337	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dhclient_tree_h_f73e8fb594b2	sources/os/bsd/freebsd-src/sbin/dhclient/tree.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dhclient/tree.h_research.md	freebsd-src	os-vfs	68	2527	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dmesg_Makefile_08ddf0bf84ba	sources/os/bsd/freebsd-src/sbin/dmesg/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dmesg/Makefile_research.md	freebsd-src	os-vfs	7	78	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dmesg_dmesg_c_28ab10ae46cf	sources/os/bsd/freebsd-src/sbin/dmesg/dmesg.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dmesg/dmesg.c_research.md	freebsd-src	os-vfs	261	7063	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_Makefile_104ad547a914	sources/os/bsd/freebsd-src/sbin/dump/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/Makefile_research.md	freebsd-src	os-vfs	27	680	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_cache_c_7420ec43d317	sources/os/bsd/freebsd-src/sbin/dump/cache.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/cache.c_research.md	freebsd-src	os-vfs	144	3102	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_dump_h_7f395adfd586	sources/os/bsd/freebsd-src/sbin/dump/dump.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/dump.h_research.md	freebsd-src	os-vfs	180	6789	grouped	group_364_freebsd_src_sources_os_bsd_freebsd_src_sbin_dhclient_convert_c_sourc_fee6ba4237a9	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_7393f4fb9a1f	sources/os/bsd/freebsd-src/sbin/dump/dumprmt.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/dumprmt.c_research.md	freebsd-src	os-vfs	368	7812	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_itime_c_5d3adcfc9d69	sources/os/bsd/freebsd-src/sbin/dump/itime.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/itime.c_research.md	freebsd-src	os-vfs	260	6943	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_main_c_01ef22d9ae0b	sources/os/bsd/freebsd-src/sbin/dump/main.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/main.c_research.md	freebsd-src	os-vfs	783	21074	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_optr_c_3a5f9fb6e0cd	sources/os/bsd/freebsd-src/sbin/dump/optr.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/optr.c_research.md	freebsd-src	os-vfs	423	10380	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_pathnames_h_9ece228788e4	sources/os/bsd/freebsd-src/sbin/dump/pathnames.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/pathnames.h_research.md	freebsd-src	os-vfs	37	1831	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_tape_c_f5ff7b81bd9e	sources/os/bsd/freebsd-src/sbin/dump/tape.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/tape.c_research.md	freebsd-src	os-vfs	893	22627	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_traverse_c_b5e134406bfa	sources/os/bsd/freebsd-src/sbin/dump/traverse.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/traverse.c_research.md	freebsd-src	os-vfs	998	27770	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dump_unctime_c_39eb5cae1ebf	sources/os/bsd/freebsd-src/sbin/dump/unctime.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dump/unctime.c_research.md	freebsd-src	os-vfs	50	2035	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dumpfs_Makefile_3d7dd953fedb	sources/os/bsd/freebsd-src/sbin/dumpfs/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dumpfs/Makefile_research.md	freebsd-src	os-vfs	7	85	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dumpfs_dumpfs_c_18c423383f5b	sources/os/bsd/freebsd-src/sbin/dumpfs/dumpfs.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dumpfs/dumpfs.c_research.md	freebsd-src	os-vfs	534	15108	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dumpon_Makefile_226ce640a952	sources/os/bsd/freebsd-src/sbin/dumpon/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/dumpon/Makefile_research.md	freebsd-src	os-vfs	14	204	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_dumpon_dumpon_c_930116fc019b	sources/os/bsd/freebsd-src/sbin/dumpon/dumpon.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/dumpon/dumpon.c_research.md	freebsd-src	os-vfs	706	18618	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_etherswitchcfg_Makefile_df93f3c2e9da	sources/os/bsd/freebsd-src/sbin/etherswitchcfg/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/etherswitchcfg/Makefile_research.md	freebsd-src	os-vfs	7	141	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_etherswitchcfg_etherswitchcfg_c_21fd15d4919b	sources/os/bsd/freebsd-src/sbin/etherswitchcfg/etherswitchcfg.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/etherswitchcfg/etherswitchcfg.c_research.md	freebsd-src	os-vfs	886	22373	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_etherswitchcfg_ifmedia_c_94f4e90bff4f	sources/os/bsd/freebsd-src/sbin/etherswitchcfg/ifmedia.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/etherswitchcfg/ifmedia.c_research.md	freebsd-src	os-vfs	751	19928	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fdisk_Makefile_480c74d2d7fb	sources/os/bsd/freebsd-src/sbin/fdisk/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/fdisk/Makefile_research.md	freebsd-src	os-vfs	12	160	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fdisk_fdisk_c_6c81b2bfd108	sources/os/bsd/freebsd-src/sbin/fdisk/fdisk.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fdisk/fdisk.c_research.md	freebsd-src	os-vfs	1509	36770	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fdisk_fdisk_mbr_enc_c_2194e5a44711	sources/os/bsd/freebsd-src/sbin/fdisk/fdisk_mbr_enc.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fdisk/fdisk_mbr_enc.c_research.md	freebsd-src	os-vfs	74	2413	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fdisk_fdisk_mbr_enc_h_c684687ad69c	sources/os/bsd/freebsd-src/sbin/fdisk/fdisk_mbr_enc.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/fdisk/fdisk_mbr_enc.h_research.md	freebsd-src	os-vfs	32	1553	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fdisk_runtest_sh_0af06aa1a890	sources/os/bsd/freebsd-src/sbin/fdisk/runtest.sh	Docs/researches/sources/os/bsd/freebsd-src/sbin/fdisk/runtest.sh_research.md	freebsd-src	os-vfs	29	764	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_ffsinfo_Makefile_4709dc108d97	sources/os/bsd/freebsd-src/sbin/ffsinfo/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/ffsinfo/Makefile_research.md	freebsd-src	os-vfs	16	271	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_ffsinfo_ffsinfo_c_aa5c1e30c45d	sources/os/bsd/freebsd-src/sbin/ffsinfo/ffsinfo.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/ffsinfo/ffsinfo.c_research.md	freebsd-src	os-vfs	631	17742	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_Makefile_3942dcb395b3	sources/os/bsd/freebsd-src/sbin/fsck/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck/Makefile_research.md	freebsd-src	os-vfs	9	169	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_fsck_c_8c415301ec97	sources/os/bsd/freebsd-src/sbin/fsck/fsck.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck/fsck.c_research.md	freebsd-src	os-vfs	581	13382	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_fsutil_c_0254ad147440	sources/os/bsd/freebsd-src/sbin/fsck/fsutil.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck/fsutil.c_research.md	freebsd-src	os-vfs	222	4720	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_fsutil_h_c3fd74645b32	sources/os/bsd/freebsd-src/sbin/fsck/fsutil.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck/fsutil.h_research.md	freebsd-src	os-vfs	49	2170	grouped	group_365_freebsd_src_sources_os_bsd_freebsd_src_sbin_dump_dumprmt_c_sources_o_d9c611dce488	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_083b7bc3484b	sources/os/bsd/freebsd-src/sbin/fsck/preen.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck/preen.c_research.md	freebsd-src	os-vfs	332	8263	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_ffs_Makefile_ce3f666b12cd	sources/os/bsd/freebsd-src/sbin/fsck_ffs/Makefile	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck_ffs/Makefile_research.md	freebsd-src	os-vfs	16	437	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_ffs_dir_c_5877ced5db23	sources/os/bsd/freebsd-src/sbin/fsck_ffs/dir.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck_ffs/dir.c_research.md	freebsd-src	os-vfs	1039	27382	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_ffs_ea_c_ef5ddf686af4	sources/os/bsd/freebsd-src/sbin/fsck_ffs/ea.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck_ffs/ea.c_research.md	freebsd-src	os-vfs	86	2815	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_ffs_fsck_h_6f54c9250ad3	sources/os/bsd/freebsd-src/sbin/fsck_ffs/fsck.h	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck_ffs/fsck.h_research.md	freebsd-src	os-vfs	552	21491	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
file_sources_os_bsd_freebsd_src_sbin_fsck_ffs_fsutil_c_d7c7f0fdee08	sources/os/bsd/freebsd-src/sbin/fsck_ffs/fsutil.c	Docs/researches/sources/os/bsd/freebsd-src/sbin/fsck_ffs/fsutil.c_research.md	freebsd-src	os-vfs	1487	37811	grouped	group_366_freebsd_src_sources_os_bsd_freebsd_src_sbin_fsck_preen_c_sources_os__3ed389a5637f	0	ok
